fecha_venta,sucursal,codigo_articulo,producto,precio_venta,cantidad
2023-07-28,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,78.84,101
2023-07-28,LA URBINA,001973,MARGARINA 500GR MAVESA.,78.84,313
2023-07-29,MARACAY,001973,MARGARINA 500GR MAVESA.,79.38,42
2023-07-29,PARAISO,001973,MARGARINA 500GR MAVESA.,79.38,230
2023-07-30,ACARIGUA,001973,MARGARINA 500GR MAVESA.,79.38,71
2023-07-30,LA URBINA,001973,MARGARINA 500GR MAVESA.,79.38,356
2023-07-31,LA PIRAMIDE,000386,HUEVOS A GRANEL,76.43,384
2023-07-31,MARACAY,000386,HUEVOS A GRANEL,76.43,183
2023-07-31,MATURIN CENTRO,000386,HUEVOS A GRANEL,76.43,1147
2023-07-31,PARAISO,001973,MARGARINA 500GR MAVESA.,79.38,199
2023-08-01,MARACAY,001973,MARGARINA 500GR MAVESA.,79.36,41
2023-08-02,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,79.68,32
2023-08-03,CIUDAD BOLIVAR HERES,000386,HUEVOS A GRANEL,88.98,224
2023-08-03,GUATIRE,000386,HUEVOS A GRANEL,88.98,547
2023-08-03,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,88.98,277
2023-08-03,LA URBINA,000386,HUEVOS A GRANEL,77.08,198
2023-08-03,LA URBINA,000386,HUEVOS A GRANEL,88.98,568
2023-08-03,SAN BERNARDINO,000386,HUEVOS A GRANEL,88.98,532
2023-08-04,MARACAY,000386,HUEVOS A GRANEL,90,161
2023-08-04,GUARENAS,001973,MARGARINA 500GR MAVESA.,80.97,133
2023-08-04,IPSFA,001973,MARGARINA 500GR MAVESA.,80.97,235
2023-08-04,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,80.97,173
2023-08-05,IPSFA,000386,HUEVOS A GRANEL,98.83,883
2023-08-05,LA CASCADA,000386,HUEVOS A GRANEL,98.83,480
2023-08-05,GUARENAS,001973,MARGARINA 500GR MAVESA.,83.34,195
2023-08-05,LA URBINA,001973,MARGARINA 500GR MAVESA.,83.34,328
2023-08-05,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,83.34,58
2023-08-06,CAGUA,000386,HUEVOS A GRANEL,98.83,362
2023-08-06,MATURIN PLAZA,000386,HUEVOS A GRANEL,98.83,144
2023-08-07,LA CASCADA,000386,HUEVOS A GRANEL,98.83,396
2023-08-07,LA URBINA,000386,HUEVOS A GRANEL,98.83,835
2023-08-07,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,83.34,52
2023-08-08,BARQUISIMETO,000386,HUEVOS A GRANEL,98.79,319
2023-08-08,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,98.79,233
2023-08-08,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,83.31,28
2023-08-09,ACARIGUA,000386,HUEVOS A GRANEL,102.32,403
2023-08-09,GUARENAS,000386,HUEVOS A GRANEL,102.32,305
2023-08-09,PARAISO,000386,HUEVOS A GRANEL,102.32,263
2023-08-09,IPSFA,001973,MARGARINA 500GR MAVESA.,83.66,292
2023-08-10,MATURIN CENTRO,000386,HUEVOS A GRANEL,102.78,826
2023-08-10,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,84.04,47
2023-08-11,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,80.14,60
2023-08-11,IPSFA,001973,MARGARINA 500GR MAVESA.,80.14,271
2023-08-11,LA CASCADA,001973,MARGARINA 500GR MAVESA.,80.14,104
2023-08-11,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,80.14,179
2023-08-12,GUATIRE,000386,HUEVOS A GRANEL,110.04,821
2023-08-12,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,80.58,100
2023-08-13,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,80.58,99
2023-08-13,GUARENAS,001973,MARGARINA 500GR MAVESA.,80.58,147
2023-08-13,LA CASCADA,001973,MARGARINA 500GR MAVESA.,80.58,149
2023-08-15,ACARIGUA,000386,HUEVOS A GRANEL,110.04,346
2023-08-15,LA URBINA,000386,HUEVOS A GRANEL,110.04,1083
2023-08-15,CAGUA,001973,MARGARINA 500GR MAVESA.,80.58,73
2023-08-15,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,80.58,87
2023-08-16,MARACAY,001973,MARGARINA 500GR MAVESA.,76.49,1
2023-08-16,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,80.52,40
2023-08-18,LA URBINA,000386,HUEVOS A GRANEL,126.68,859
2023-08-18,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,85.41,32
2023-08-18,PARAISO,001973,MARGARINA 500GR MAVESA.,85.41,126
2023-08-19,LA URBINA,000386,HUEVOS A GRANEL,127.08,1083
2023-08-19,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,85.68,82
2023-08-19,LA CASCADA,001973,MARGARINA 500GR MAVESA.,85.68,163
2023-08-20,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,85.68,81
2023-08-21,LA PIRAMIDE,000386,HUEVOS A GRANEL,120.71,323
2023-08-21,LA CASCADA,001973,MARGARINA 500GR MAVESA.,85.68,92
2023-08-21,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,85.68,159
2023-08-22,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,85.62,52
2023-08-23,ACARIGUA,000386,HUEVOS A GRANEL,121.32,526
2023-08-23,LA CASCADA,000386,HUEVOS A GRANEL,121.32,346
2023-08-23,SAN BERNARDINO,000386,HUEVOS A GRANEL,121.32,620
2023-08-24,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,74.21,1
2023-08-24,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,82.23,45
2023-08-24,GUATIRE,001973,MARGARINA 500GR MAVESA.,82.23,147
2023-08-24,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,82.23,53
2023-08-25,LA PIRAMIDE,000386,HUEVOS A GRANEL,122.42,244
2023-08-25,MATURIN PLAZA,000386,HUEVOS A GRANEL,122.42,392
2023-08-25,PARAISO,001973,MARGARINA 500GR MAVESA.,82.55,76
2023-08-25,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,82.55,164
2023-08-26,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,2.56,1
2023-08-27,MATURIN PLAZA,000386,HUEVOS A GRANEL,129.04,217
2023-08-27,CAGUA,001973,MARGARINA 500GR MAVESA.,82.64,114
2023-08-05,GUATIRE,000386,HUEVOS A GRANEL,98.83,817
2023-08-05,MATURIN PLAZA,000386,HUEVOS A GRANEL,98.83,197
2023-08-05,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,83.34,35
2023-08-06,LA CASCADA,000386,HUEVOS A GRANEL,98.83,559
2023-08-06,SAN BERNARDINO,000386,HUEVOS A GRANEL,98.83,655
2023-08-06,GUARENAS,001973,MARGARINA 500GR MAVESA.,83.34,176
2023-08-07,GUATIRE,000386,HUEVOS A GRANEL,98.83,545
2023-08-08,MARACAY,000386,HUEVOS A GRANEL,98.79,133
2023-08-08,ACARIGUA,001973,MARGARINA 500GR MAVESA.,83.31,44
2023-08-09,LA URBINA,000386,HUEVOS A GRANEL,3.29,7
2023-08-09,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,83.66,41
2023-08-09,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,83.66,110
2023-08-10,IPSFA,000386,HUEVOS A GRANEL,102.78,791
2023-08-10,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,102.78,293
2023-08-10,SAN BERNARDINO,000386,HUEVOS A GRANEL,102.78,1002
2023-08-11,MATURIN PLAZA,000386,HUEVOS A GRANEL,121.99,104
2023-08-11,CAGUA,001973,MARGARINA 500GR MAVESA.,80.14,79
2023-08-11,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,80.14,108
2023-08-12,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,80.58,77
2023-08-12,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,80.58,66
2023-08-13,CAGUA,000386,HUEVOS A GRANEL,110.04,351
2023-08-13,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,110.04,318
2023-08-13,CAGUA,001973,MARGARINA 500GR MAVESA.,76.55,1
2023-08-13,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,80.58,26
2023-08-14,CAGUA,001973,MARGARINA 500GR MAVESA.,80.58,86
2023-08-14,GUATIRE,001973,MARGARINA 500GR MAVESA.,80.58,180
2023-08-14,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,80.58,95
2023-08-15,GUATIRE,000386,HUEVOS A GRANEL,110.04,1065
2023-08-15,MARACAY,000386,HUEVOS A GRANEL,110.04,122
2023-08-16,LA PIRAMIDE,000386,HUEVOS A GRANEL,109.97,315
2023-08-16,PARAISO,001973,MARGARINA 500GR MAVESA.,80.52,116
2023-08-17,ACARIGUA,000386,HUEVOS A GRANEL,110.32,593
2023-08-17,CAGUA,001973,MARGARINA 500GR MAVESA.,85.03,70
2023-08-17,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,85.03,29
2023-08-18,ACARIGUA,000386,HUEVOS A GRANEL,114.01,364
2023-08-18,MARACAY,001973,MARGARINA 500GR MAVESA.,85.41,29
2023-08-18,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,85.41,48
2023-08-19,MATURIN CENTRO,000386,HUEVOS A GRANEL,127.08,980
2023-08-19,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,85.68,42
2023-08-19,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,85.68,54
2023-08-20,SAN BERNARDINO,000386,HUEVOS A GRANEL,127.08,634
2023-08-20,GUARENAS,001973,MARGARINA 500GR MAVESA.,85.68,132
2023-08-20,LA CASCADA,001973,MARGARINA 500GR MAVESA.,85.68,148
2023-08-21,CIUDAD BOLIVAR HERES,000386,HUEVOS A GRANEL,120.71,204
2023-08-22,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,85.62,54
2023-08-23,GUATIRE,000386,HUEVOS A GRANEL,121.32,895
2023-08-23,LA URBINA,001973,MARGARINA 500GR MAVESA.,81.8,164
2023-08-23,PARAISO,001973,MARGARINA 500GR MAVESA.,81.8,105
2023-08-24,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,82.23,32
2023-08-25,CAGUA,001973,MARGARINA 500GR MAVESA.,82.55,122
2023-08-25,GUATIRE,001973,MARGARINA 500GR MAVESA.,82.55,221
2023-08-26,GUATIRE,000386,HUEVOS A GRANEL,129.04,776
2023-08-26,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,74.58,1
2023-08-26,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,82.64,81
2023-08-26,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,82.64,64
2023-08-26,GUARENAS,001973,MARGARINA 500GR MAVESA.,82.64,171
2023-08-26,IPSFA,001973,MARGARINA 500GR MAVESA.,82.64,374
2023-08-27,ACARIGUA,000386,HUEVOS A GRANEL,129.04,401
2023-08-27,PARAISO,000386,HUEVOS A GRANEL,129.04,407
2023-08-28,CAGUA,000386,HUEVOS A GRANEL,129.04,433
2023-08-27,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,82.64,107
2023-08-28,ACARIGUA,000386,HUEVOS A GRANEL,129.04,500
2023-08-28,GUARENAS,000386,HUEVOS A GRANEL,129.04,478
2023-08-28,IPSFA,000386,HUEVOS A GRANEL,129.04,775
2023-08-28,LA CASCADA,000386,HUEVOS A GRANEL,129.04,361
2023-08-28,PARAISO,001973,MARGARINA 500GR MAVESA.,82.64,132
2023-08-29,LA PIRAMIDE,000386,HUEVOS A GRANEL,132.68,213
2023-08-29,LA CASCADA,001973,MARGARINA 500GR MAVESA.,82.9,100
2023-08-29,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,82.9,205
2023-08-30,SAN BERNARDINO,000386,HUEVOS A GRANEL,132.64,586
2023-08-30,LA URBINA,001973,MARGARINA 500GR MAVESA.,82.88,232
2023-08-31,LA PIRAMIDE,000386,HUEVOS A GRANEL,132.97,208
2023-08-31,MARACAY,000386,HUEVOS A GRANEL,132.97,135
2023-08-31,MATURIN CENTRO,000386,HUEVOS A GRANEL,132.97,1048
2023-08-31,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,83.08,62
2023-08-31,GUARENAS,001973,MARGARINA 500GR MAVESA.,83.08,139
2023-08-31,IPSFA,001973,MARGARINA 500GR MAVESA.,83.08,299
2023-08-31,LA CASCADA,001973,MARGARINA 500GR MAVESA.,83.08,148
2023-08-31,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,83.08,217
2023-09-01,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,87.69,31
2023-09-02,GUATIRE,000386,HUEVOS A GRANEL,134.23,23
2023-09-02,IPSFA,000386,HUEVOS A GRANEL,140.8,1103
2023-09-02,LA URBINA,000386,HUEVOS A GRANEL,140.8,957
2023-09-02,SAN BERNARDINO,000386,HUEVOS A GRANEL,140.8,725
2023-09-03,LA PIRAMIDE,000386,HUEVOS A GRANEL,140.8,236
2023-09-03,MATURIN CENTRO,000386,HUEVOS A GRANEL,140.8,338
2023-09-03,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,88.29,112
2023-09-04,LA CASCADA,000386,HUEVOS A GRANEL,140.8,363
2023-09-05,LA PIRAMIDE,000386,HUEVOS A GRANEL,140.67,232
2023-09-05,MATURIN CENTRO,000386,HUEVOS A GRANEL,140.67,616
2023-09-05,PARAISO,000386,HUEVOS A GRANEL,140.67,294
2023-09-05,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,88.21,67
2023-09-05,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,88.21,46
2023-09-06,ACARIGUA,000386,HUEVOS A GRANEL,141.31,169
2023-09-06,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,141.31,255
2023-09-06,LA URBINA,000386,HUEVOS A GRANEL,141.31,541
2023-09-06,LA URBINA,001973,MARGARINA 500GR MAVESA.,88.61,157
2023-09-07,IPSFA,000386,HUEVOS A GRANEL,132.11,646
2023-09-08,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,132.55,279
2023-09-08,MATURIN PLAZA,000386,HUEVOS A GRANEL,132.55,538
2023-09-08,PARAISO,001973,MARGARINA 500GR MAVESA.,89.36,97
2023-09-09,BARQUISIMETO,000386,HUEVOS A GRANEL,133.03,241
2023-09-09,GUARENAS,000386,HUEVOS A GRANEL,133.03,643
2023-09-09,LA CASCADA,000386,HUEVOS A GRANEL,133.03,626
2023-09-09,SAN BERNARDINO,000386,HUEVOS A GRANEL,133.03,797
2023-09-09,CAGUA,001973,MARGARINA 500GR MAVESA.,89.68,129
2023-09-09,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,89.68,42
2023-09-09,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,89.68,91
2023-09-09,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,89.68,69
2023-09-10,LA PIRAMIDE,000386,HUEVOS A GRANEL,133.03,231
2023-09-10,LA URBINA,001973,MARGARINA 500GR MAVESA.,89.68,232
2023-09-11,BARQUISIMETO,000386,HUEVOS A GRANEL,133.03,322
2023-09-12,MATURIN CENTRO,000386,HUEVOS A GRANEL,133.03,3174
2023-09-12,ACARIGUA,001973,MARGARINA 500GR MAVESA.,89.68,47
2023-09-12,GUARENAS,001973,MARGARINA 500GR MAVESA.,89.68,84
2023-09-12,IPSFA,001973,MARGARINA 500GR MAVESA.,89.68,194
2023-09-12,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,89.68,291
2023-09-13,BARQUISIMETO,000386,HUEVOS A GRANEL,133.03,289
2023-09-13,MARACAY,001973,MARGARINA 500GR MAVESA.,89.68,37
2023-09-14,ACARIGUA,001973,MARGARINA 500GR MAVESA.,89.95,31
2023-08-21,MARACAY,001973,MARGARINA 500GR MAVESA.,85.68,31
2023-08-22,GUATIRE,000386,HUEVOS A GRANEL,120.64,808
2023-08-23,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,121.32,238
2023-08-23,PARAISO,000386,HUEVOS A GRANEL,121.32,294
2023-08-23,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,81.8,39
2023-08-23,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,81.8,147
2023-08-24,SAN BERNARDINO,000386,HUEVOS A GRANEL,121.96,469
2023-08-24,LA CASCADA,001973,MARGARINA 500GR MAVESA.,82.23,78
2023-08-24,PARAISO,001973,MARGARINA 500GR MAVESA.,82.23,95
2023-08-25,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,82.55,76
2023-08-26,CIUDAD BOLIVAR HERES,000386,HUEVOS A GRANEL,129.04,268
2023-08-26,SAN BERNARDINO,000386,HUEVOS A GRANEL,129.04,680
2023-08-26,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,82.64,45
2023-08-27,SAN BERNARDINO,000386,HUEVOS A GRANEL,129.04,577
2023-08-27,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,86.99,1
2023-08-27,MARACAY,001973,MARGARINA 500GR MAVESA.,82.64,48
2023-08-27,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,82.64,53
2023-08-27,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,82.64,184
2023-08-28,SAN BERNARDINO,000386,HUEVOS A GRANEL,129.04,517
2023-08-28,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,82.64,99
2023-08-28,LA URBINA,001973,MARGARINA 500GR MAVESA.,82.64,199
2023-08-28,MARACAY,001973,MARGARINA 500GR MAVESA.,82.64,27
2023-08-29,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,132.68,220
2023-08-30,CAGUA,000386,HUEVOS A GRANEL,132.64,348
2023-08-31,MATURIN PLAZA,000386,HUEVOS A GRANEL,132.97,208
2023-08-31,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,83.08,61
2023-08-31,GUATIRE,001973,MARGARINA 500GR MAVESA.,83.08,204
2023-09-01,PARAISO,000386,HUEVOS A GRANEL,133.33,406
2023-09-01,LA URBINA,001973,MARGARINA 500GR MAVESA.,87.69,299
2023-09-02,GUARENAS,000386,HUEVOS A GRANEL,140.8,526
2023-09-02,LA CASCADA,000386,HUEVOS A GRANEL,134.23,8
2023-09-02,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,140.8,321
2023-09-02,MATURIN PLAZA,000386,HUEVOS A GRANEL,140.8,136
2023-09-02,PARAISO,000386,HUEVOS A GRANEL,134.23,16
2023-09-02,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,88.29,136
2023-09-02,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,88.29,29
2023-09-02,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,88.29,335
2023-09-04,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,88.29,195
2023-09-05,BARQUISIMETO,000386,HUEVOS A GRANEL,140.67,136
2023-09-05,CIUDAD BOLIVAR HERES,000386,HUEVOS A GRANEL,140.67,142
2023-09-05,IPSFA,000386,HUEVOS A GRANEL,140.67,868
2023-09-05,LA CASCADA,000386,HUEVOS A GRANEL,140.67,331
2023-09-06,MATURIN PLAZA,000386,HUEVOS A GRANEL,141.31,132
2023-09-06,SAN BERNARDINO,000386,HUEVOS A GRANEL,141.31,573
2023-09-06,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,88.61,48
2023-09-06,IPSFA,001973,MARGARINA 500GR MAVESA.,88.61,233
2023-09-06,LA CASCADA,001973,MARGARINA 500GR MAVESA.,88.61,92
2023-09-07,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,89.07,53
2023-09-08,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,89.36,162
2023-09-09,MATURIN CENTRO,000386,HUEVOS A GRANEL,133.03,1468
2023-09-09,PARAISO,000386,HUEVOS A GRANEL,133.03,579
2023-09-09,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,89.68,70
2023-09-09,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,89.68,36
2023-09-10,MATURIN CENTRO,000386,HUEVOS A GRANEL,133.03,601
2023-09-10,PARAISO,000386,HUEVOS A GRANEL,133.03,466
2023-09-11,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,133.03,226
2023-09-11,LA URBINA,000386,HUEVOS A GRANEL,133.03,776
2023-09-11,MATURIN PLAZA,000386,HUEVOS A GRANEL,133.03,208
2023-09-11,PARAISO,000386,HUEVOS A GRANEL,133.03,354
2023-07-25,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,78.25,147
2023-07-26,CAGUA,000386,HUEVOS A GRANEL,75.37,394
2023-07-26,CAGUA,001973,MARGARINA 500GR MAVESA.,78.28,76
2023-07-26,GUATIRE,001973,MARGARINA 500GR MAVESA.,78.28,186
2023-07-26,MARACAY,001973,MARGARINA 500GR MAVESA.,78.28,35
2023-07-27,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,78.84,21
2023-07-28,PARAISO,000386,HUEVOS A GRANEL,75.91,404
2023-07-29,GUATIRE,000386,HUEVOS A GRANEL,76.43,1033
2023-07-29,MATURIN CENTRO,000386,HUEVOS A GRANEL,76.43,1289
2023-07-29,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,79.38,37
2023-07-30,GUARENAS,000386,HUEVOS A GRANEL,76.43,587
2023-07-30,LA URBINA,000386,HUEVOS A GRANEL,76.43,1226
2023-08-01,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,79.36,46
2023-08-01,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,79.36,50
2023-08-01,PARAISO,001973,MARGARINA 500GR MAVESA.,79.36,155
2023-08-03,IPSFA,000386,HUEVOS A GRANEL,88.98,800
2023-08-03,LA CASCADA,000386,HUEVOS A GRANEL,88.98,363
2023-08-03,PARAISO,001973,MARGARINA 500GR MAVESA.,80.05,143
2023-08-04,MATURIN CENTRO,000386,HUEVOS A GRANEL,90,727
2023-08-04,MATURIN PLAZA,000386,HUEVOS A GRANEL,90,275
2023-08-04,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,80.97,62
2023-08-04,LA URBINA,001973,MARGARINA 500GR MAVESA.,80.97,245
2023-08-05,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,83.34,107
2023-08-06,BARQUISIMETO,000386,HUEVOS A GRANEL,98.83,186
2023-08-06,GUARENAS,000386,HUEVOS A GRANEL,98.83,398
2023-08-07,CAGUA,000386,HUEVOS A GRANEL,98.83,232
2023-08-08,LA PIRAMIDE,000386,HUEVOS A GRANEL,98.79,283
2023-08-08,PARAISO,001973,MARGARINA 500GR MAVESA.,83.31,106
2023-08-09,CAGUA,000386,HUEVOS A GRANEL,101.89,1
2023-08-09,CAGUA,000386,HUEVOS A GRANEL,102.32,291
2023-08-09,MATURIN PLAZA,000386,HUEVOS A GRANEL,102.32,143
2023-08-09,CAGUA,001973,MARGARINA 500GR MAVESA.,83.66,57
2023-08-09,GUATIRE,001973,MARGARINA 500GR MAVESA.,83.66,153
2023-08-10,CIUDAD BOLIVAR HERES,000386,HUEVOS A GRANEL,102.78,163
2023-08-10,GUARENAS,000386,HUEVOS A GRANEL,102.78,583
2023-08-10,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,84.04,54
2023-08-11,ACARIGUA,000386,HUEVOS A GRANEL,121.99,231
2023-08-11,CIUDAD BOLIVAR HERES,000386,HUEVOS A GRANEL,121.99,133
2023-08-11,GUARENAS,000386,HUEVOS A GRANEL,121.99,392
2023-08-13,CIUDAD BOLIVAR HERES,000386,HUEVOS A GRANEL,110.04,156
2023-08-13,GUATIRE,000386,HUEVOS A GRANEL,110.04,1307
2023-08-14,ACARIGUA,000386,HUEVOS A GRANEL,110.04,846
2023-08-14,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,80.58,51
2023-08-14,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,84.82,1
2023-08-16,CAGUA,000386,HUEVOS A GRANEL,109.97,499
2023-08-18,CAGUA,001973,MARGARINA 500GR MAVESA.,85.41,79
2023-08-18,GUATIRE,001973,MARGARINA 500GR MAVESA.,85.41,249
2023-08-19,GUATIRE,000386,HUEVOS A GRANEL,127.08,908
2023-08-19,LA PIRAMIDE,000386,HUEVOS A GRANEL,127.08,314
2023-08-19,MARACAY,000386,HUEVOS A GRANEL,127.08,182
2023-08-19,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,85.68,95
2023-08-19,MARACAY,001973,MARGARINA 500GR MAVESA.,85.68,57
2023-08-20,GUARENAS,000386,HUEVOS A GRANEL,127.08,413
2023-08-20,ACARIGUA,001973,MARGARINA 500GR MAVESA.,85.68,62
2023-08-20,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,85.68,51
2023-08-20,IPSFA,001973,MARGARINA 500GR MAVESA.,85.68,268
2023-08-20,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,85.68,218
2023-08-21,BARQUISIMETO,000386,HUEVOS A GRANEL,120.71,215
2023-08-21,GUARENAS,000386,HUEVOS A GRANEL,120.71,460
2023-08-21,IPSFA,000386,HUEVOS A GRANEL,120.71,643
2023-08-22,GUARENAS,000386,HUEVOS A GRANEL,120.64,1103
2023-08-22,LA CASCADA,000386,HUEVOS A GRANEL,120.64,407
2023-08-22,LA URBINA,000386,HUEVOS A GRANEL,120.64,819
2023-08-22,CAGUA,001973,MARGARINA 500GR MAVESA.,85.62,86
2023-08-22,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,85.62,35
2023-08-23,MATURIN CENTRO,000386,HUEVOS A GRANEL,121.32,1495
2023-08-23,ACARIGUA,001973,MARGARINA 500GR MAVESA.,81.8,48
2023-08-24,MARACAY,000386,HUEVOS A GRANEL,121.96,160
2023-08-25,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,82.55,37
2023-08-26,CAGUA,001973,MARGARINA 500GR MAVESA.,82.64,109
2023-08-26,LA CASCADA,001973,MARGARINA 500GR MAVESA.,82.64,179
2023-08-26,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,82.64,111
2023-08-26,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,82.64,232
2023-08-28,LA PIRAMIDE,000386,HUEVOS A GRANEL,129.04,345
2023-08-28,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,86.99,1
2023-08-29,ACARIGUA,000386,HUEVOS A GRANEL,132.68,272
2023-08-29,SAN BERNARDINO,000386,HUEVOS A GRANEL,132.68,563
2023-08-29,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,82.9,68
2023-08-29,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,82.9,32
2023-08-30,LA PIRAMIDE,000386,HUEVOS A GRANEL,132.64,240
2023-08-30,MARACAY,000386,HUEVOS A GRANEL,132.64,156
2023-08-30,MATURIN CENTRO,000386,HUEVOS A GRANEL,132.64,1180
2023-08-30,MARACAY,001973,MARGARINA 500GR MAVESA.,82.88,23
2023-08-30,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,82.88,39
